OutcomeId,StreakCount,MaxStreak,Ratio,IsCorrect
4,0,8,0,0
5,23,23,1,0
1,2,10,0.2,1
2,1,9,0.111,0
3,0,8,0,0
4,1,8,0.125,0
5,5,21,0.238,0
1,5,12,0.417,0
2,3,15,0.2,1
3,0,19,0,0
4,0,15,0,0
5,3,14,0.214,0
1,1,15,0.067,0
2,0,16,0,1
3,2,13,0.154,0
4,1,9,0.111,0
5,0,16,0,0
1,0,7,0,1
2,1,10,0.1,0
3,4,16,0.25,0
4,0,25,0,0
5,3,14,0.214,1
1,0,6,0,0
2,1,7,0.143,0
3,2,5,0.4,1
4,0,12,0,0
5,2,4,0.5,1
1,0,10,0,1
2,1,15,0.067,0
3,2,11,0.182,0
4,0,13,0,0
5,4,26,0.154,1
1,3,10,0.3,0
2,5,22,0.227,0
3,0,8,0,1
4,0,9,0,0
5,7,19,0.368,1
1,1,8,0.125,1
2,3,25,0.12,0
3,0,28,0,0
4,3,12,0.25,1
5,0,23,0,0
1,1,14,0.071,0
2,0,8,0,0
3,6,6,1,1
4,3,10,0.3,1
5,0,12,0,0
1,0,11,0,0
2,8,19,0.421,1
3,3,7,0.429,0
4,11,14,0.786,1
5,0,15,0,0
1,0,10,0,0
2,11,16,0.688,1
3,3,15,0.2,0
4,0,12,0,1
5,5,14,0.357,0
1,3,12,0.25,0
2,0,23,0,0
3,2,7,0.286,1
4,2,13,0.154,1
5,0,22,0,0
1,0,4,0,1
2,6,31,0.194,0
3,20,30,0.667,0
4,0,10,0,1
5,6,26,0.231,0
1,1,13,0.077,0
2,4,16,0.25,0
3,0,7,0,1
4,3,13,0.231,0
5,2,19,0.105,0
1,2,9,0.222,1
2,0,19,0,0
3,1,12,0.083,0
4,2,8,0.25,0
5,0,11,0,0
1,1,13,0.077,1
2,0,16,0,0
3,4,11,0.364,0
4,4,23,0.174,0
5,1,20,0.05,1
1,12,20,0.6,0
2,5,27,0.185,0
3,0,7,0,1
4,0,18,0,0
5,10,14,0.714,1
1,0,14,0,0
2,5,16,0.312,1
3,2,17,0.118,0
4,0,17,0,0
5,4,16,0.25,0
1,0,11,0,0
2,3,10,0.3,1
3,1,9,0.111,0
4,2,19,0.105,0
5,0,25,0,0
1,4,5,0.8,1
2,5,32,0.156,0
3,0,14,0,0
4,0,13,0,0
5,27,27,1,0
1,2,12,0.167,0
2,1,17,0.059,0
3,0,8,0,1
4,0,20,0,0
5,4,16,0.25,0
1,4,9,0.444,1
2,1,18,0.056,0
3,0,10,0,0
4,0,13,0,1
5,16,19,0.842,0
1,4,10,0.4,0
2,0,8,0,0
3,1,3,0.333,1
4,2,7,0.286,1
5,19,19,1,0
1,1,17,0.059,0
2,4,18,0.222,0
3,0,11,0,1
4,0,13,0,1
5,2,30,0.067,0
1,0,14,0,1
2,1,23,0.043,0
3,5,8,0.625,0
4,0,16,0,1
5,4,21,0.19,0
1,0,7,0,1
2,2,18,0.111,0
3,3,17,0.176,0
4,0,15,0,1
5,14,18,0.778,0
1,0,11,0,0
2,3,7,0.429,0
3,1,5,0.2,1
4,0,9,0,1
5,8,15,0.533,0
1,4,18,0.222,1
2,0,13,0,0
3,2,12,0.167,0
4,6,9,0.667,1
5,0,23,0,0
1,6,10,0.6,0
2,1,15,0.067,0
3,0,14,0,1
4,0,15,0,1
5,1,21,0.048,0
1,4,9,0.444,0
2,0,16,0,1
3,2,13,0.154,0
4,0,11,0,0
5,1,27,0.037,0
1,2,11,0.182,0
2,4,13,0.308,1
3,0,11,0,0
4,0,20,0,0
5,5,54,0.093,0
1,1,14,0.071,0
2,0,17,0,1
3,3,12,0.25,0
4,0,11,0,0
5,10,31,0.323,0
1,1,4,0.25,0
2,0,20,0,1
3,9,15,0.6,0
4,1,10,0.1,0
5,5,22,0.227,0
1,3,12,0.25,0
2,0,16,0,1
3,1,10,0.1,0
4,4,13,0.308,0
5,0,24,0,0
1,1,6,0.167,0
2,0,8,0,1
3,2,8,0.25,0
4,4,6,0.667,0
5,1,5,0.2,0
1,0,8,0,0
2,2,27,0.074,0
3,1,31,0.032,1
4,0,7,0,0
5,4,35,0.114,0
1,3,14,0.214,1
2,0,23,0,0
3,7,10,0.7,0
4,3,19,0.158,0
5,5,21,0.238,0
1,4,8,0.5,0
2,0,25,0,0
3,2,26,0.077,1
4,1,15,0.067,0
5,2,26,0.077,0
1,2,14,0.143,1
2,0,14,0,0
3,7,10,0.7,0
4,2,16,0.125,0
5,0,15,0,0
1,4,6,0.667,1
2,0,14,0,0
3,2,27,0.074,0
4,0,14,0,1
5,1,40,0.025,0
1,4,16,0.25,0
2,0,23,0,0
3,1,13,0.077,1
4,2,20,0.1,1
5,6,17,0.353,0
1,5,11,0.455,1
2,1,18,0.056,0
3,0,5,0,0
4,11,16,0.688,0
5,0,14,0,1
1,10,21,0.476,0
2,7,17,0.412,0
3,0,4,0,1
4,2,28,0.071,0
5,4,10,0.4,1
1,0,10,0,0
2,1,14,0.071,0
3,5,18,0.278,1
4,6,15,0.4,1
5,4,14,0.286,0
1,1,10,0.1,1
2,3,14,0.214,0
3,0,14,0,0
4,0,16,0,1
5,5,18,0.278,0
1,0,5,0,1
2,7,26,0.269,0
3,28,28,1,0
4,2,9,0.222,1
5,1,44,0.023,0
1,1,16,0.062,0
2,2,15,0.133,0
3,0,7,0,1
4,7,17,0.412,1
5,4,15,0.267,0
1,0,13,0,0
2,2,18,0.111,1
3,1,10,0.1,0
4,1,17,0.059,1
5,7,14,0.5,0
1,4,21,0.19,0
2,8,16,0.5,1
3,0,6,0,0
4,5,27,0.185,1
5,3,18,0.167,0
1,0,7,0,1
2,7,27,0.259,0
3,4,16,0.25,0
4,1,11,0.091,0
5,7,17,0.412,1
1,2,6,0.333,0
2,1,23,0.043,0
3,0,25,0,1
4,0,14,0,0
5,18,18,1,1
1,0,11,0,1
2,5,21,0.238,0
3,2,16,0.125,0
4,0,10,0,0
5,10,16,0.625,1
1,1,7,0.143,0
2,3,10,0.3,0
3,0,7,0,1
4,0,14,0,0
5,2,9,0.222,1
1,1,11,0.091,1
2,6,15,0.4,0
3,0,12,0,0
4,0,30,0,0
5,2,13,0.154,0
1,3,15,0.2,0
2,0,12,0,0
3,2,13,0.154,1
4,4,21,0.19,0
5,0,16,0,0
1,0,9,0,0
2,1,18,0.056,0
3,6,11,0.545,1
4,6,18,0.333,0
5,13,16,0.812,0
1,0,12,0,1
2,6,19,0.316,0
3,1,24,0.042,0
4,0,12,0,0
5,2,28,0.071,0
1,0,11,0,1
2,1,14,0.071,0
3,3,14,0.214,0
4,1,14,0.071,1
5,9,15,0.6,0
1,8,15,0.533,0
2,6,14,0.429,0
3,0,8,0,1
4,2,9,0.222,1
5,5,12,0.417,0
1,1,4,0.25,0
2,0,21,0,0
3,26,36,0.722,1
4,0,9,0,1
5,7,19,0.368,0
1,1,19,0.053,1
2,2,14,0.143,0
3,0,7,0,0
4,2,15,0.133,1
5,4,18,0.222,0
1,2,18,0.111,0
2,11,13,0.846,0
3,0,8,0,1
4,0,11,0,0
5,2,18,0.111,0
1,3,11,0.273,1
2,4,20,0.2,0
3,0,11,0,0
4,0,15,0,0
5,2,18,0.111,0
1,0,9,0,0
2,4,13,0.308,1
3,1,17,0.059,0
4,6,11,0.545,0
5,2,13,0.154,0
1,0,10,0,0
2,7,17,0.412,1
3,1,11,0.091,0
4,0,19,0,0
5,4,17,0.235,0
1,2,14,0.143,1
2,0,13,0,0
3,1,17,0.059,0
4,1,11,0.091,1
5,10,32,0.312,0
1,2,22,0.091,0
2,5,16,0.312,0
3,0,6,0,1
4,4,7,0.571,1
5,1,10,0.1,0
1,1,4,0.25,1
2,8,25,0.32,0
3,0,53,0,0
4,0,9,0,0
5,14,26,0.538,0
1,0,11,0,0
2,9,15,0.6,0
3,3,11,0.273,1
4,4,12,0.333,0
5,2,31,0.065,0
1,0,6,0,1
2,1,19,0.053,0
3,32,32,1,0
4,0,14,0,1
5,4,20,0.2,0
1,0,9,0,0
2,3,18,0.167,0
3,2,5,0.4,1
4,0,9,0,1
5,2,15,0.133,0
1,1,7,0.143,1
2,0,21,0,0
3,4,21,0.19,0
4,0,12,0,0
5,1,25,0.04,0
1,2,16,0.125,0
2,0,17,0,0
3,1,8,0.125,1
4,4,22,0.182,0
5,0,15,0,0
1,1,26,0.038,1
2,0,17,0,0
3,2,9,0.222,0
4,0,23,0,0
5,2,17,0.118,0
1,0,9,0,0
2,3,12,0.25,0
3,1,11,0.091,1
4,1,11,0.091,0
5,0,26,0,0
1,0,24,0,0
2,3,22,0.136,0
3,1,9,0.111,1
4,3,15,0.2,0
5,1,15,0.067,0
1,5,10,0.5,1
2,0,13,0,0
3,1,12,0.083,0
4,4,23,0.174,0
5,0,21,0,0
1,4,5,0.8,0
2,0,38,0,1
3,5,31,0.161,0
4,2,19,0.105,0
5,1,46,0.022,0
1,17,17,1,0
2,4,8,0.5,1
3,0,10,0,0
4,3,10,0.3,0
5,6,17,0.353,0
1,0,14,0,1
2,3,14,0.214,0
3,4,17,0.235,0
4,3,18,0.167,0
5,16,17,0.941,0
1,2,7,0.286,0
2,0,20,0,0
3,3,20,0.15,1
4,1,23,0.043,0
5,4,25,0.16,0
1,0,7,0,1
2,1,32,0.031,0
3,3,30,0.1,0
4,0,6,0,0
5,29,29,1,0
1,10,10,1,0
2,0,5,0,0
3,1,6,0.167,1
4,1,7,0.143,0
5,4,6,0.667,0
1,3,7,0.429,0
2,8,14,0.571,0
3,0,4,0,1
4,0,7,0,1
5,5,20,0.25,0
1,2,11,0.182,1
2,1,11,0.091,0
3,0,4,0,0
4,1,8,0.125,1
5,24,24,1,0
1,1,11,0.091,1
2,4,12,0.333,0
3,0,12,0,0
4,1,13,0.077,1
5,5,17,0.294,0
1,3,12,0.25,0
2,4,11,0.364,0
3,0,3,0,1
4,0,4,0,1
5,1,23,0.043,0
1,0,7,0,0
2,1,16,0.062,0
3,5,15,0.333,1
4,1,11,0.091,0
5,0,18,0,1
1,1,9,0.111,1
2,6,12,0.5,0
3,0,10,0,0
4,0,12,0,0
5,1,16,0.062,1
1,0,4,0,0
2,8,18,0.444,1
3,5,42,0.119,0
4,0,8,0,0
5,6,27,0.222,0
1,6,15,0.4,0
2,0,19,0,1
3,1,6,0.167,0
4,1,8,0.125,0
5,0,16,0,0
1,0,6,0,1
2,8,17,0.471,0
3,3,14,0.214,0
4,2,10,0.2,0
5,11,15,0.733,0
1,5,10,0.5,0
2,0,16,0,0
3,1,11,0.091,1
4,1,11,0.091,0
5,0,16,0,0
1,0,4,0,1
2,4,14,0.286,0
3,18,26,0.692,0
4,0,9,0,1
5,2,19,0.105,0
1,0,10,0,0
2,2,9,0.222,0
3,1,8,0.125,1
4,2,8,0.25,1
5,6,21,0.286,0
1,1,9,0.111,0
2,2,18,0.111,1
3,0,6,0,0
4,0,13,0,0
5,10,15,0.667,0
1,0,11,0,0
2,1,26,0.038,1
3,2,6,0.333,0
4,0,13,0,0
5,4,14,0.286,0
1,2,11,0.182,0
2,0,8,0,0
3,1,7,0.143,1
4,1,15,0.067,1
5,25,26,0.962,0
1,1,7,0.143,1
2,6,13,0.462,0
3,0,8,0,0
4,1,9,0.111,1
5,0,19,0,0
1,1,15,0.067,0
2,2,14,0.143,0
3,0,8,0,1
4,1,30,0.033,0
5,3,12,0.25,1
1,4,23,0.174,1
2,1,7,0.143,0
3,0,5,0,0
4,2,12,0.167,0
5,3,9,0.333,1
1,0,12,0,0
2,4,13,0.308,0
3,1,13,0.077,1
4,0,18,0,0
5,4,19,0.211,1
1,0,4,0,1
2,8,20,0.4,0
3,2,26,0.077,0
4,1,24,0.042,0
5,0,12,0,1
1,3,12,0.25,0
2,5,14,0.357,1
3,0,13,0,0
4,1,19,0.053,0
5,0,18,0,1
1,2,13,0.154,0
2,3,31,0.097,1
3,0,8,0,0
4,19,19,1,0
5,0,21,0,1
1,0,14,0,1
2,1,16,0.062,0
3,4,13,0.308,0
4,4,16,0.25,1
5,9,13,0.692,0
1,0,31,0,0
2,3,12,0.25,0
3,1,5,0.2,1
4,1,8,0.125,1
5,0,14,0,0
1,2,19,0.105,0
2,1,16,0.062,1
3,0,10,0,0
4,1,23,0.043,1
5,0,14,0,0
1,0,6,0,0
2,1,20,0.05,1
3,2,44,0.045,0
4,0,13,0,1
5,4,36,0.111,0
1,7,14,0.5,1
2,0,19,0,0
3,2,9,0.222,0
4,14,15,0.933,0
5,3,14,0.214,0
1,2,10,0.2,0
2,0,11,0,0
3,4,6,0.667,1
4,9,17,0.529,0
5,3,13,0.231,0
1,1,18,0.056,1
2,3,22,0.136,0
3,0,8,0,0
4,1,19,0.053,0
5,4,17,0.235,0
1,6,6,1,0
2,0,9,0,0
3,2,8,0.25,1
4,0,10,0,0
5,3,7,0.429,0
1,1,4,0.25,1
2,7,25,0.28,0
3,0,43,0,0
4,0,15,0,0
5,3,48,0.062,0
1,0,8,0,0
2,2,12,0.167,0
3,1,15,0.067,1
4,3,19,0.158,0
5,1,20,0.05,0
1,0,5,0,0
2,6,32,0.188,0
3,1,14,0.071,1
4,1,13,0.077,0
5,28,28,1,0
1,0,4,0,1
2,7,31,0.226,0
3,21,30,0.7,0
4,0,10,0,0
5,7,26,0.269,0
1,0,11,0,0
2,2,18,0.111,1
3,1,5,0.2,0
4,12,16,0.75,0
5,0,14,0,0
1,5,21,0.238,0
2,0,16,0,1
3,1,6,0.167,0
4,0,27,0,0
5,4,18,0.222,0
1,0,5,0,1
2,8,26,0.308,0
3,29,29,1,0
4,0,9,0,1
5,2,44,0.045,0
1,1,11,0.091,0
2,0,19,0,0
3,4,7,0.571,1
4,0,14,0,1
5,1,15,0.067,0
1,0,10,0,1
2,4,14,0.286,0
3,1,14,0.071,0
4,0,16,0,0
5,6,18,0.333,1
1,1,10,0.1,0
2,0,16,0,0
3,4,15,0.267,1
4,0,12,0,0
5,6,14,0.429,1
1,0,7,0,1
2,3,18,0.167,0
3,4,17,0.235,0
4,0,15,0,0
5,15,18,0.833,0
1,1,11,0.091,0
2,0,10,0,0
3,2,9,0.222,1
4,3,19,0.158,0
5,1,25,0.04,0
1,3,6,0.5,1
2,2,23,0.087,0
3,0,25,0,0
4,1,14,0.071,1
5,0,18,0,0
1,1,14,0.071,0
2,0,16,0,0
3,3,17,0.176,1
4,1,17,0.059,1
5,5,16,0.312,0
1,6,12,0.5,1
2,0,15,0,0
3,1,19,0.053,0
4,1,15,0.067,0
5,4,14,0.286,1
1,0,11,0,0
2,2,14,0.143,0
3,4,14,0.286,1
4,0,14,0,0
5,10,15,0.667,1
1,2,4,0.5,1
2,1,21,0.048,0
3,0,36,0,0
4,0,9,0,0
5,8,19,0.421,0
1,0,7,0,0
2,2,10,0.2,0
3,5,16,0.312,1
4,1,25,0.04,0
5,0,14,0,0
1,1,10,0.1,0
2,2,14,0.143,0
3,0,18,0,1
4,0,15,0,0
5,5,14,0.357,1
1,0,23,0,1
2,2,7,0.286,0
3,1,5,0.2,0
4,3,12,0.25,0
5,0,9,0,1
1,3,13,0.231,1
2,0,31,0,0
3,1,8,0.125,0
4,20,20,1,0
5,0,21,0,0
1,2,16,0.125,0
2,3,15,0.2,0
3,0,7,0,1
4,0,17,0,0
5,5,15,0.333,0
1,1,12,0.083,1
2,5,13,0.385,0
3,0,13,0,0
4,1,18,0.056,0
5,0,19,0,0
1,1,13,0.077,0
2,0,18,0,0
3,2,10,0.2,1
4,0,17,0,0
5,8,14,0.571,0
1,2,15,0.133,0
2,3,14,0.214,0
3,0,8,0,1
4,2,30,0.067,0
5,0,12,0,0
1,0,4,0,1
2,9,20,0.45,0
3,3,26,0.115,0
4,2,24,0.083,0
5,0,12,0,0
1,0,14,0,0
2,2,16,0.125,1
3,5,13,0.385,0
4,0,16,0,1
5,10,13,0.769,0
1,11,21,0.524,0
2,8,17,0.471,1
3,0,4,0,0
4,3,28,0.107,1
5,0,10,0,0
1,0,4,0,1
2,8,25,0.32,0
3,1,43,0.023,0
4,1,15,0.067,0
5,4,48,0.083,0
1,1,31,0.032,0
2,4,12,0.333,0
3,0,5,0,1
4,0,8,0,0
5,1,14,0.071,0
1,4,12,0.333,0
2,0,14,0,0
3,1,13,0.077,1
4,2,19,0.105,0
5,0,18,0,1
1,1,8,0.125,1
2,3,12,0.25,0
3,0,15,0,0
4,4,19,0.211,0
5,2,20,0.1,1
1,5,8,0.625,0
2,1,25,0.04,1
3,0,26,0,0
4,2,15,0.133,1
5,3,26,0.115,0
1,0,18,0,0
2,4,22,0.182,1
3,1,8,0.125,0
4,2,19,0.105,1
5,5,17,0.294,0
1,0,4,0,0
2,9,25,0.36,0
3,1,53,0.019,1
4,1,9,0.111,1
5,15,26,0.577,0
1,0,14,0,1
2,1,13,0.077,0
3,2,17,0.118,0
4,0,11,0,1
5,11,32,0.344,0
1,3,11,0.273,0
2,0,13,0,1
3,1,11,0.091,0
4,1,20,0.05,1
5,6,54,0.111,0
1,2,4,0.5,0
2,0,20,0,1
3,10,15,0.667,0
4,2,10,0.2,1
5,6,22,0.273,0
1,4,12,0.333,0
2,0,16,0,0
3,2,10,0.2,1
4,5,13,0.385,0
5,1,24,0.042,0
1,7,10,0.7,1
2,2,15,0.133,0
3,0,14,0,0
4,0,15,0,0
5,2,21,0.095,0
1,1,11,0.091,0
2,10,15,0.667,0
3,0,11,0,1
4,5,12,0.417,1
5,3,31,0.097,0
1,0,14,0,1
2,1,23,0.043,0
3,8,10,0.8,0
4,4,19,0.211,1
5,6,21,0.286,0
1,5,9,0.556,0
2,0,16,0,0
3,3,13,0.231,1
4,1,11,0.091,1
5,2,27,0.074,0
1,0,10,0,1
2,2,15,0.133,0
3,3,11,0.273,0
4,1,13,0.077,1
5,0,26,0,0
1,0,18,0,0
2,1,13,0.077,0
3,3,12,0.25,1
4,0,9,0,1
5,1,23,0.043,0
1,2,6,0.333,1
2,0,8,0,0
3,3,8,0.375,0
4,5,6,0.833,1
5,2,5,0.4,0
1,2,14,0.143,1
2,0,17,0,0
3,4,12,0.333,0
4,1,11,0.091,1
5,11,31,0.355,0
1,1,9,0.111,0
2,4,18,0.222,0
3,0,5,0,1
4,0,9,0,1
5,3,15,0.2,0
1,0,6,0,1
2,2,19,0.105,0
3,33,33,1,0
4,0,14,0,0
5,5,20,0.25,0
1,4,10,0.4,0
2,6,22,0.273,0
3,0,8,0,1
4,1,9,0.111,0
5,0,19,0,0
1,1,8,0.125,1
2,3,27,0.111,0
3,0,31,0,0
4,1,7,0.143,1
5,5,35,0.143,0
1,3,22,0.136,0
2,6,16,0.375,0
3,0,6,0,1
4,0,7,0,1
5,2,10,0.2,0
1,0,14,0,1
2,4,14,0.286,0
3,5,17,0.294,0
4,4,18,0.222,0
5,17,17,1,0
1,3,10,0.3,0
2,1,11,0.091,0
3,0,6,0,1
4,10,17,0.588,0
5,4,13,0.308,0
1,0,6,0,0
2,1,14,0.071,0
3,3,27,0.111,1
4,0,14,0,1
5,2,40,0.05,0
1,0,10,0,1
2,1,13,0.077,0
3,2,12,0.167,0
4,5,23,0.217,1
5,1,21,0.048,0
1,3,15,0.2,0
2,4,14,0.286,0
3,0,8,0,1
4,3,30,0.1,0
5,1,12,0.083,1
1,2,11,0.182,1
2,1,19,0.053,0
3,0,7,0,0
4,0,14,0,0
5,2,15,0.133,1
1,0,13,0,0
2,1,16,0.062,0
3,5,11,0.455,1
4,5,23,0.217,0
5,0,20,0,0
1,0,7,0,1
2,8,27,0.296,0
3,5,16,0.312,0
4,2,11,0.182,0
5,0,17,0,0
1,2,14,0.143,1
2,1,16,0.062,0
3,0,17,0,0
4,0,17,0,1
5,6,16,0.375,0
1,0,9,0,0
2,1,19,0.053,0
3,2,12,0.167,1
4,3,8,0.375,1
5,1,11,0.091,0
1,0,6,0,1
2,3,23,0.13,0
3,1,25,0.04,0
4,0,14,0,0
5,1,18,0.056,0
1,2,11,0.182,0
2,1,10,0.1,0
3,0,9,0,1
4,4,19,0.211,0
5,2,25,0.08,0
1,3,12,0.25,0
2,2,17,0.118,0
3,0,8,0,1
4,1,20,0.05,0
5,5,16,0.312,0
1,1,11,0.091,1
2,4,7,0.571,0
3,0,5,0,0
4,0,9,0,0
5,9,15,0.6,0
1,0,7,0,1
2,4,18,0.222,0
3,5,17,0.294,0
4,1,15,0.067,0
5,16,18,0.889,0
1,2,13,0.154,0
2,5,16,0.312,0
3,0,7,0,1
4,4,13,0.308,0
5,3,19,0.158,0
1,3,19,0.158,0
2,0,16,0,0
3,1,10,0.1,1
4,0,23,0,1
5,1,14,0.071,0
1,0,14,0,1
2,2,23,0.087,0
3,6,8,0.75,0
4,0,16,0,1
5,5,21,0.238,0
1,2,17,0.118,0
2,5,18,0.278,0
3,0,11,0,1
4,0,13,0,0
5,3,30,0.1,0
1,1,6,0.167,1
2,0,20,0,0
3,3,44,0.068,0
4,0,13,0,0
5,5,36,0.139,0
1,4,12,0.333,1
2,1,23,0.043,0
3,0,7,0,0
4,0,13,0,1
5,1,22,0.045,0
1,5,10,0.5,0
2,1,8,0.125,0
3,0,3,0,1
4,0,7,0,1
5,20,20,1,0
1,0,9,0,0
2,2,18,0.111,0
3,1,10,0.1,1
4,0,13,0,1
5,17,19,0.895,0
1,0,4,0,1
2,8,31,0.258,0
3,22,30,0.733,0
4,1,10,0.1,1
5,8,26,0.308,0
1,1,5,0.2,1
2,7,32,0.219,0
3,0,14,0,0
4,2,13,0.154,0
5,29,29,1,0
1,13,20,0.65,0
2,6,27,0.222,0
3,0,7,0,1
4,1,18,0.056,0
5,0,14,0,0
1,1,11,0.091,1
2,3,14,0.214,0
3,0,14,0,0
4,1,14,0.071,0
5,0,15,0,0
1,1,6,0.167,0
2,2,7,0.286,0
3,0,5,0,1
4,1,12,0.083,0
5,0,4,0,0
1,4,15,0.267,0
2,1,12,0.083,0
3,0,13,0,1
4,5,21,0.238,1
5,1,16,0.062,0
1,0,12,0,1
2,7,19,0.368,0
3,2,24,0.083,0
4,1,12,0.083,1
5,3,28,0.107,0
1,9,15,0.6,1
2,7,14,0.5,0
3,0,8,0,0
4,0,9,0,1
5,6,12,0.5,0
1,2,7,0.286,0
2,4,10,0.4,0
3,0,7,0,1
4,1,14,0.071,1
5,0,9,0,0
1,0,4,0,1
2,2,21,0.095,0
3,1,36,0.028,0
4,1,9,0.111,0
5,9,19,0.474,0
1,3,18,0.167,0
2,12,13,0.923,0
3,0,8,0,1
4,1,11,0.091,0
5,3,18,0.167,0
1,0,19,0,0
2,3,14,0.214,0
3,1,7,0.143,1
4,0,15,0,0
5,5,18,0.278,0
1,2,15,0.133,1
2,0,16,0,0
3,3,13,0.231,0
4,2,9,0.222,0
5,1,16,0.062,0
1,0,11,0,1
2,6,21,0.286,0
3,3,16,0.188,0
4,1,10,0.1,0
5,0,16,0,0
1,0,11,0,0
2,5,20,0.25,0
3,1,11,0.091,1
4,1,15,0.067,0
5,3,18,0.167,0
1,0,11,0,0
2,7,15,0.467,1
3,1,12,0.083,0
4,1,30,0.033,1
5,3,13,0.231,0
1,1,7,0.143,0
2,3,10,0.3,1
3,0,16,0,0
4,2,25,0.08,1
5,1,14,0.071,0
1,1,9,0.111,0
2,0,13,0,1
3,2,17,0.118,0
4,7,11,0.636,1
5,3,13,0.231,0
1,1,9,0.111,0
2,2,18,0.111,1
3,0,11,0,0
4,7,18,0.389,1
5,14,16,0.875,0
1,0,12,0,1
2,1,15,0.067,0
3,2,19,0.105,0
4,2,15,0.133,0
5,0,14,0,0
1,1,10,0.1,0
2,0,17,0,0
3,2,11,0.182,1
4,1,19,0.053,0
5,5,17,0.294,0
1,5,16,0.312,1
2,1,23,0.043,0
3,0,13,0,0
4,0,20,0,0
5,7,17,0.412,0
1,1,9,0.111,0
2,4,12,0.333,0
3,0,11,0,1
4,2,11,0.182,0
5,1,26,0.038,0
1,2,14,0.143,1
2,1,8,0.125,0
3,0,6,0,0
4,0,10,0,0
5,1,12,0.083,1
1,7,7,1,0
2,1,9,0.111,0
3,0,8,0,1
4,1,10,0.1,0
5,4,7,0.571,1
1,0,14,0,0
2,1,19,0.053,1
3,3,9,0.333,0
4,15,15,1,0
5,4,14,0.286,0
1,3,16,0.188,0
2,1,17,0.059,1
3,0,8,0,0
4,5,22,0.227,0
5,1,15,0.067,0
1,0,8,0,0
2,4,25,0.16,1
3,1,28,0.036,0
4,0,12,0,0
5,1,23,0.043,0
1,0,7,0,0
2,1,21,0.048,1
3,5,21,0.238,0
4,1,12,0.083,0
5,2,25,0.08,0
1,0,26,0,0
2,1,17,0.059,0
3,3,9,0.333,1
4,1,23,0.043,0
5,3,17,0.176,1
1,3,7,0.429,1
2,1,20,0.05,0
3,0,20,0,0
4,2,23,0.087,0
5,5,25,0.2,1
1,1,10,0.1,1
2,3,9,0.333,0
3,0,8,0,0
4,0,8,0,1
5,7,21,0.333,0
1,11,11,1,0
2,1,5,0.2,0
3,0,6,0,1
4,2,7,0.286,1
5,5,6,0.833,0
1,1,7,0.143,0
2,2,16,0.125,1
3,0,15,0,0
4,2,11,0.182,1
5,0,18,0,0
1,0,6,0,0
2,9,17,0.529,1
3,4,14,0.286,0
4,3,10,0.3,1
5,12,15,0.8,0
1,6,10,0.6,1
2,1,16,0.062,0
3,0,11,0,0
4,2,11,0.182,0
5,1,16,0.062,0
1,4,12,0.333,0
2,5,11,0.455,0
3,0,3,0,1
4,0,4,0,0
5,2,23,0.087,0
1,0,11,0,0
2,2,11,0.182,0
3,1,4,0.25,1
4,0,8,0,1
5,25,25,1,0
1,0,4,0,1
2,5,14,0.357,0
3,19,26,0.731,0
4,0,9,0,1
5,3,19,0.158,0
1,4,7,0.571,0
2,9,14,0.643,1
3,0,4,0,0
4,0,7,0,0
5,6,20,0.3,1
1,7,15,0.467,0
2,0,19,0,1
3,2,6,0.333,0
4,2,8,0.25,0
5,1,16,0.062,1
1,2,9,0.222,0
2,0,18,0,0
3,1,6,0.167,1
4,1,13,0.077,0
5,11,15,0.733,0
1,0,11,0,1
2,5,12,0.417,0
3,1,12,0.083,0
4,0,13,0,0
5,6,17,0.353,0
1,1,4,0.25,1
2,0,18,0,0
3,6,42,0.143,0
4,1,8,0.125,1
5,7,27,0.259,0
1,1,11,0.091,0
2,0,26,0,0
3,3,6,0.5,1
4,1,13,0.077,1
5,5,14,0.357,0
1,3,11,0.273,0
2,1,8,0.125,0
3,0,7,0,1
4,0,15,0,0
5,26,26,1,0
1,0,9,0,1
2,7,12,0.583,0
3,1,10,0.1,0
4,1,12,0.083,0
5,0,16,0,0
1,0,7,0,0
2,2,32,0.062,1
3,4,30,0.133,0
4,1,6,0.167,1
5,30,30,1,0
1,0,7,0,0
2,7,13,0.538,1
3,1,8,0.125,0
4,0,9,0,1
5,1,19,0.053,0
1,2,10,0.2,0
2,3,14,0.214,0
3,0,18,0,1
4,1,15,0.067,0
5,0,14,0,0
1,2,13,0.154,1
2,1,18,0.056,0
3,0,10,0,0
4,1,17,0.059,0
5,9,14,0.643,0
1,0,4,0,0
2,10,20,0.5,0
3,4,26,0.154,1
4,3,24,0.125,1
5,1,12,0.083,0
1,6,21,0.286,1
2,0,16,0,0
3,2,6,0.333,0
4,1,27,0.037,1
5,5,18,0.278,0
1,0,8,0,1
2,4,12,0.333,0
3,1,15,0.067,0
4,5,19,0.263,0
5,0,20,0,0
1,1,14,0.071,0
2,0,16,0,0
3,6,13,0.462,1
4,0,16,0,0
5,11,13,0.846,0
1,0,4,0,1
2,9,25,0.36,0
3,2,43,0.047,0
4,2,15,0.133,0
5,5,48,0.104,0
1,0,13,0,0
2,1,31,0.032,0
3,2,8,0.25,1
4,21,21,1,0
5,1,21,0.048,0
1,12,21,0.571,0
2,0,17,0,1
3,1,4,0.25,0
4,0,28,0,0
5,1,10,0.1,1
1,0,23,0,0
